Local time,Ask,Bid,AskVolume,BidVolume
12.04.2018 11:08:44.575 GMT-0400,174.39200000000002,174.378,2,220
12.04.2018 11:08:44.754 GMT-0400,174.382,174.358,120,220
12.04.2018 11:08:45.357 GMT-0400,174.382,174.368,110,75
12.04.2018 11:08:45.883 GMT-0400,174.383,174.36700000000002,120,75
12.04.2018 11:08:46.253 GMT-0400,174.372,174.358,110,220
12.04.2018 11:08:46.495 GMT-0400,174.393,174.36700000000002,120,460
12.04.2018 11:08:46.545 GMT-0400,174.393,174.377,120,150
12.04.2018 11:08:46.596 GMT-0400,174.39200000000002,174.368,120,220
12.04.2018 11:08:46.697 GMT-0400,174.39200000000002,174.378,100,75
12.04.2018 11:08:47.340 GMT-0400,174.403,174.377,120,150
12.04.2018 11:08:47.902 GMT-0400,174.40200000000002,174.378,120,150
12.04.2018 11:08:47.953 GMT-0400,174.39200000000002,174.378,120,150
12.04.2018 11:08:48.446 GMT-0400,174.39200000000002,174.358,120,150
12.04.2018 11:08:48.594 GMT-0400,174.393,174.36700000000002,100,340
12.04.2018 11:08:49.650 GMT-0400,174.39200000000002,174.368,120,260
12.04.2018 11:08:50.664 GMT-0400,174.393,174.36700000000002,120,340
12.04.2018 11:08:51.332 GMT-0400,174.39200000000002,174.368,120,340
12.04.2018 11:08:51.985 GMT-0400,174.393,174.36700000000002,120,340
12.04.2018 11:08:52.584 GMT-0400,174.383,174.36700000000002,120,220
12.04.2018 11:08:53.209 GMT-0400,174.39200000000002,174.368,89,300
12.04.2018 11:08:54.764 GMT-0400,174.393,174.36700000000002,89,600
12.04.2018 11:08:55.292 GMT-0400,174.39200000000002,174.368,89,300
12.04.2018 11:08:56.023 GMT-0400,174.393,174.36700000000002,120,300
12.04.2018 11:08:56.269 GMT-0400,174.383,174.36700000000002,120,300
12.04.2018 11:08:56.804 GMT-0400,174.382,174.368,120,300
12.04.2018 11:08:57.311 GMT-0400,174.393,174.36700000000002,89,400
12.04.2018 11:08:57.362 GMT-0400,174.39200000000002,174.378,89,10
12.04.2018 11:08:58.058 GMT-0400,174.393,174.377,120,260
12.04.2018 11:08:58.759 GMT-0400,174.39200000000002,174.378,120,150
12.04.2018 11:08:59.211 GMT-0400,174.382,174.358,120,150
12.04.2018 11:09:00.153 GMT-0400,174.383,174.357,120,150
12.04.2018 11:09:00.389 GMT-0400,174.373,174.357,120,75
12.04.2018 11:09:01.103 GMT-0400,174.372,174.358,100,6
12.04.2018 11:09:01.154 GMT-0400,174.373,174.347,100,98
12.04.2018 11:09:02.153 GMT-0400,174.372,174.34799999999998,100,170
12.04.2018 11:09:04.859 GMT-0400,174.373,174.347,120,400
12.04.2018 11:09:05.194 GMT-0400,174.373,174.357,100,220
12.04.2018 11:09:05.940 GMT-0400,174.382,174.358,120,240
12.04.2018 11:09:07.277 GMT-0400,174.383,174.357,120,220
12.04.2018 11:09:08.344 GMT-0400,174.39200000000002,174.357,58,370
12.04.2018 11:09:08.394 GMT-0400,174.373,174.357,120,370
12.04.2018 11:09:09.046 GMT-0400,174.372,174.358,120,410
12.04.2018 11:09:09.223 GMT-0400,174.403,174.387,100,13
12.04.2018 11:09:09.441 GMT-0400,174.41299999999998,174.387,100,10599.9997
12.04.2018 11:09:09.492 GMT-0400,174.42000000000002,174.398,58,75
12.04.2018 11:09:09.833 GMT-0400,174.40200000000002,174.388,120,75
12.04.2018 11:09:09.936 GMT-0400,174.403,174.377,120,7499.9998
12.04.2018 11:09:10.485 GMT-0400,174.40200000000002,174.388,120,7499.9998
12.04.2018 11:09:10.802 GMT-0400,174.405,174.39700000000002,120,7499.9998
12.04.2018 11:09:10.852 GMT-0400,174.415,174.398,120,75
12.04.2018 11:09:10.976 GMT-0400,174.43200000000002,174.408,100,75
12.04.2018 11:09:11.104 GMT-0400,174.43200000000002,174.398,100,370
12.04.2018 11:09:11.156 GMT-0400,174.43200000000002,174.388,120,750
12.04.2018 11:09:11.356 GMT-0400,174.433,174.407,120,7499.9998
12.04.2018 11:09:11.728 GMT-0400,174.43200000000002,174.418,100,150
12.04.2018 11:09:12.073 GMT-0400,174.423,174.407,120,40
12.04.2018 11:09:12.224 GMT-0400,174.412,174.398,120,150
12.04.2018 11:09:12.419 GMT-0400,174.422,174.398,120,150
12.04.2018 11:09:12.521 GMT-0400,174.43200000000002,174.39700000000002,58,300
12.04.2018 11:09:12.605 GMT-0400,174.433,174.417,100,75
12.04.2018 11:09:13.341 GMT-0400,174.423,174.408,120,7499.9998
12.04.2018 11:09:13.391 GMT-0400,174.433,174.407,120,75
12.04.2018 11:09:13.656 GMT-0400,174.423,174.39700000000002,120,150
12.04.2018 11:09:13.857 GMT-0400,174.422,174.388,120,150
12.04.2018 11:09:14.133 GMT-0400,174.41299999999998,174.387,100,150
12.04.2018 11:09:14.800 GMT-0400,174.403,174.36700000000002,120,11099.9998
12.04.2018 11:09:15.548 GMT-0400,174.39200000000002,174.368,100,900
12.04.2018 11:09:16.345 GMT-0400,174.393,174.377,100,150
12.04.2018 11:09:16.527 GMT-0400,174.41299999999998,174.387,120,310
12.04.2018 11:09:17.031 GMT-0400,174.412,174.388,100,370
12.04.2018 11:09:17.153 GMT-0400,174.422,174.408,120,7
12.04.2018 11:09:17.204 GMT-0400,174.43200000000002,174.408,120,7
12.04.2018 11:09:17.539 GMT-0400,174.433,174.417,100,82
12.04.2018 11:09:18.366 GMT-0400,174.43900000000002,174.417,58,220
12.04.2018 11:09:18.426 GMT-0400,174.43200000000002,174.398,120,370
12.04.2018 11:09:18.551 GMT-0400,174.43900000000002,174.39700000000002,58,10499.9999
12.04.2018 11:09:18.653 GMT-0400,174.442,174.418,120,75
12.04.2018 11:09:20.956 GMT-0400,174.433,174.417,120,150
12.04.2018 11:09:22.162 GMT-0400,174.43200000000002,174.418,20,220
12.04.2018 11:09:22.468 GMT-0400,174.442,174.418,120,310
12.04.2018 11:09:22.595 GMT-0400,174.44299999999998,174.42700000000002,120,7
12.04.2018 11:09:23.606 GMT-0400,174.452,174.438,100,6
12.04.2018 11:09:23.726 GMT-0400,174.452,174.428,10099.9996,300
12.04.2018 11:09:24.643 GMT-0400,174.452,174.42700000000002,58,380
12.04.2018 11:09:24.694 GMT-0400,174.47299999999998,174.437,120,150
12.04.2018 11:09:25.313 GMT-0400,174.482,174.458,120,4
12.04.2018 11:09:26.458 GMT-0400,174.483,174.45700000000002,120,370
12.04.2018 11:09:27.275 GMT-0400,174.482,174.458,120,450
12.04.2018 11:09:27.326 GMT-0400,174.49200000000002,174.458,10900.0001,450
12.04.2018 11:09:27.603 GMT-0400,174.483,174.45700000000002,120,450
12.04.2018 11:09:28.194 GMT-0400,174.482,174.458,120,450
12.04.2018 11:09:28.297 GMT-0400,174.49200000000002,174.467,58,10
12.04.2018 11:09:28.593 GMT-0400,174.482,174.458,120,450
12.04.2018 11:09:28.745 GMT-0400,174.493,174.467,120,150
12.04.2018 11:09:30.355 GMT-0400,174.49200000000002,174.478,120,37
12.04.2018 11:09:31.189 GMT-0400,174.482,174.468,120,75
12.04.2018 11:09:32.252 GMT-0400,174.483,174.467,120,150
12.04.2018 11:09:32.353 GMT-0400,174.481,174.458,58,370
12.04.2018 11:09:33.107 GMT-0400,174.481,174.45700000000002,58,370
12.04.2018 11:09:33.324 GMT-0400,174.49200000000002,174.458,120,370
12.04.2018 11:09:33.604 GMT-0400,174.493,174.467,120,150
12.04.2018 11:09:34.326 GMT-0400,174.49200000000002,174.468,120,370
12.04.2018 11:09:35.260 GMT-0400,174.493,174.467,120,450
12.04.2018 11:09:36.343 GMT-0400,174.493,174.477,120,75
12.04.2018 11:09:37.688 GMT-0400,174.49200000000002,174.478,120,220
12.04.2018 11:09:38.343 GMT-0400,174.493,174.477,120,220
12.04.2018 11:09:38.755 GMT-0400,174.482,174.468,120,450
12.04.2018 11:09:38.806 GMT-0400,174.49200000000002,174.468,10499.9999,520
12.04.2018 11:09:39.464 GMT-0400,174.49200000000002,174.467,58,900
12.04.2018 11:09:39.514 GMT-0400,174.503,174.48700000000002,120,220
12.04.2018 11:09:40.079 GMT-0400,174.502,174.488,120,79
12.04.2018 11:09:40.279 GMT-0400,174.493,174.468,120,7499.9998
12.04.2018 11:09:40.330 GMT-0400,174.502,174.468,120,10400
12.04.2018 11:09:41.025 GMT-0400,174.503,174.468,120,7499.9998
12.04.2018 11:09:41.649 GMT-0400,174.503,174.467,120,300
12.04.2018 11:09:42.105 GMT-0400,174.493,174.467,110,370
12.04.2018 11:09:42.411 GMT-0400,174.502,174.468,11500,750
12.04.2018 11:09:42.462 GMT-0400,174.502,174.477,58,600
12.04.2018 11:09:42.830 GMT-0400,174.513,174.49,120,7499.9998
12.04.2018 11:09:43.349 GMT-0400,174.512,174.49,120,7499.9998
12.04.2018 11:09:43.449 GMT-0400,174.532,174.49,120,7499.9998
12.04.2018 11:09:43.631 GMT-0400,174.543,174.507,120,150
12.04.2018 11:09:43.746 GMT-0400,174.55200000000002,174.508,120,75
12.04.2018 11:09:43.863 GMT-0400,174.533,174.507,100,520
12.04.2018 11:09:43.914 GMT-0400,174.543,174.507,120,520
12.04.2018 11:09:44.240 GMT-0400,174.533,174.507,120,75
12.04.2018 11:09:44.663 GMT-0400,174.503,174.48700000000002,120,370
12.04.2018 11:09:45.108 GMT-0400,174.523,174.497,120,150
12.04.2018 11:09:45.278 GMT-0400,174.523,174.48700000000002,100,11099.9998
12.04.2018 11:09:45.348 GMT-0400,174.52200000000002,174.498,100,150
12.04.2018 11:09:45.705 GMT-0400,174.533,174.507,120,75
12.04.2018 11:09:45.889 GMT-0400,174.533,174.497,120,150
12.04.2018 11:09:46.020 GMT-0400,174.533,174.51700000000002,100,300
12.04.2018 11:09:46.178 GMT-0400,174.553,174.52700000000002,120,75
12.04.2018 11:09:47.493 GMT-0400,174.55200000000002,174.528,120,150
12.04.2018 11:09:47.544 GMT-0400,174.543,174.52700000000002,100,150
12.04.2018 11:09:48.234 GMT-0400,174.542,174.528,100,75
12.04.2018 11:09:50.693 GMT-0400,174.55200000000002,174.537,58,75
12.04.2018 11:09:50.814 GMT-0400,174.542,174.528,120,300
12.04.2018 11:09:50.865 GMT-0400,174.55200000000002,174.528,120,380
12.04.2018 11:09:52.691 GMT-0400,174.56,174.537,58,530
12.04.2018 11:09:52.741 GMT-0400,174.572,174.53799999999998,120,520
12.04.2018 11:09:52.792 GMT-0400,174.572,174.532,120,7499.9998
12.04.2018 11:09:53.185 GMT-0400,174.562,174.532,120,7499.9998
12.04.2018 11:09:53.236 GMT-0400,174.573,174.532,120,7499.9998
12.04.2018 11:09:53.544 GMT-0400,174.572,174.548,100,150
12.04.2018 11:09:54.416 GMT-0400,174.583,174.547,120,75
12.04.2018 11:09:55.098 GMT-0400,174.58200000000002,174.548,120,750
12.04.2018 11:09:55.808 GMT-0400,174.58200000000002,174.558,120,450
12.04.2018 11:09:56.319 GMT-0400,174.592,174.567,58,82
12.04.2018 11:09:56.370 GMT-0400,174.592,174.558,10400,520
12.04.2018 11:09:56.420 GMT-0400,174.572,174.558,100,450
12.04.2018 11:09:56.588 GMT-0400,174.58200000000002,174.558,120,450
12.04.2018 11:09:56.689 GMT-0400,174.592,174.55700000000002,58,600
12.04.2018 11:09:57.293 GMT-0400,174.592,174.558,100,820
12.04.2018 11:09:57.610 GMT-0400,174.593,174.567,120,150
12.04.2018 11:09:58.282 GMT-0400,174.592,174.56799999999998,100,150
12.04.2018 11:09:58.797 GMT-0400,174.58200000000002,174.56799999999998,100,520
12.04.2018 11:09:58.847 GMT-0400,174.592,174.56799999999998,120,520
12.04.2018 11:09:58.898 GMT-0400,174.583,174.567,120,520
12.04.2018 11:09:59.170 GMT-0400,174.593,174.567,120,520
12.04.2018 11:09:59.404 GMT-0400,174.601,174.56799999999998,58,520
12.04.2018 11:10:00.106 GMT-0400,174.592,174.56799999999998,25,520
12.04.2018 11:10:00.666 GMT-0400,174.593,174.567,25,520
12.04.2018 11:10:01.200 GMT-0400,174.583,174.567,120,520
12.04.2018 11:10:01.716 GMT-0400,174.58200000000002,174.56799999999998,120,520
12.04.2018 11:10:02.333 GMT-0400,174.583,174.567,120,520
12.04.2018 11:10:02.956 GMT-0400,174.58200000000002,174.56799999999998,100,520
12.04.2018 11:10:03.602 GMT-0400,174.583,174.567,100,370
12.04.2018 11:10:04.158 GMT-0400,174.58200000000002,174.56799999999998,100,370
12.04.2018 11:10:04.785 GMT-0400,174.583,174.567,120,450
12.04.2018 11:10:05.121 GMT-0400,174.573,174.55700000000002,120,520
12.04.2018 11:10:05.370 GMT-0400,174.573,174.547,120,220
12.04.2018 11:10:05.895 GMT-0400,174.572,174.548,120,220
12.04.2018 11:10:06.600 GMT-0400,174.58200000000002,174.55700000000002,58,150
12.04.2018 11:10:07.216 GMT-0400,174.583,174.55700000000002,120,220
12.04.2018 11:10:09.053 GMT-0400,174.58200000000002,174.558,120,300
12.04.2018 11:10:10.170 GMT-0400,174.583,174.55700000000002,120,300
12.04.2018 11:10:10.533 GMT-0400,174.573,174.55700000000002,120,150
12.04.2018 11:10:10.584 GMT-0400,174.572,174.548,120,150
12.04.2018 11:10:11.116 GMT-0400,174.573,174.547,58,150
12.04.2018 11:10:11.557 GMT-0400,174.583,174.547,120,150
12.04.2018 11:10:12.078 GMT-0400,174.58200000000002,174.548,120,150
12.04.2018 11:10:12.261 GMT-0400,174.583,174.55700000000002,100,750
12.04.2018 11:10:12.953 GMT-0400,174.572,174.548,30,600
12.04.2018 11:10:15.089 GMT-0400,174.573,174.547,30,600
12.04.2018 11:10:15.407 GMT-0400,174.583,174.55700000000002,100,380
12.04.2018 11:10:16.627 GMT-0400,174.592,174.56799999999998,120,7
12.04.2018 11:10:16.756 GMT-0400,174.592,174.558,120,750
12.04.2018 11:10:16.806 GMT-0400,174.593,174.567,9999.9998,750
12.04.2018 11:10:17.107 GMT-0400,174.603,174.55700000000002,120,9999.9998
12.04.2018 11:10:18.123 GMT-0400,174.602,174.578,120,76
12.04.2018 11:10:18.627 GMT-0400,174.603,174.577,120,230
12.04.2018 11:10:19.274 GMT-0400,174.603,174.58700000000002,120,76
12.04.2018 11:10:19.774 GMT-0400,174.61200000000002,174.588,110,900
12.04.2018 11:10:19.878 GMT-0400,174.602,174.588,100,150
12.04.2018 11:10:20.550 GMT-0400,174.603,174.577,100,150
12.04.2018 11:10:20.724 GMT-0400,174.61200000000002,174.588,120,82
12.04.2018 11:10:21.252 GMT-0400,174.613,174.58700000000002,120,79
12.04.2018 11:10:21.601 GMT-0400,174.613,174.597,120,150
12.04.2018 11:10:23.263 GMT-0400,174.61200000000002,174.59799999999998,120,300
12.04.2018 11:10:23.314 GMT-0400,174.602,174.578,10400,150
12.04.2018 11:10:23.365 GMT-0400,174.602,174.588,120,75
12.04.2018 11:10:23.672 GMT-0400,174.593,174.577,120,150
12.04.2018 11:10:23.723 GMT-0400,174.58200000000002,174.56799999999998,120,300
12.04.2018 11:10:24.490 GMT-0400,174.583,174.567,120,220
12.04.2018 11:10:24.993 GMT-0400,174.58200000000002,174.56799999999998,120,370
12.04.2018 11:10:26.062 GMT-0400,174.583,174.567,120,410
12.04.2018 11:10:26.878 GMT-0400,174.58200000000002,174.56799999999998,120,450
12.04.2018 11:10:27.461 GMT-0400,174.581,174.567,58,450
12.04.2018 11:10:27.511 GMT-0400,174.573,174.55700000000002,120,370
12.04.2018 11:10:27.562 GMT-0400,174.563,174.547,120,220
12.04.2018 11:10:27.739 GMT-0400,174.572,174.548,120,370
12.04.2018 11:10:28.314 GMT-0400,174.58200000000002,174.558,120,190
12.04.2018 11:10:28.669 GMT-0400,174.573,174.55700000000002,100,75
12.04.2018 11:10:29.279 GMT-0400,174.572,174.558,120,75
12.04.2018 11:10:29.380 GMT-0400,174.563,174.547,120,300
12.04.2018 11:10:30.060 GMT-0400,174.562,174.548,120,340
12.04.2018 11:10:31.601 GMT-0400,174.563,174.547,99,370
12.04.2018 11:10:31.995 GMT-0400,174.553,174.53099999999998,120,7499.9998
12.04.2018 11:10:32.097 GMT-0400,174.542,174.518,120,1050
12.04.2018 11:10:32.147 GMT-0400,174.55200000000002,174.528,120,110
12.04.2018 11:10:32.198 GMT-0400,174.562,174.52700000000002,58,37
12.04.2018 11:10:32.328 GMT-0400,174.553,174.52700000000002,120,37
12.04.2018 11:10:32.502 GMT-0400,174.583,174.547,120,370
12.04.2018 11:10:32.553 GMT-0400,174.573,174.548,120,7499.9998
12.04.2018 11:10:32.708 GMT-0400,174.593,174.567,120,150
12.04.2018 11:10:33.307 GMT-0400,174.603,174.567,120,10300.0002
12.04.2018 11:10:33.474 GMT-0400,174.583,174.567,120,10300.0002
12.04.2018 11:10:33.640 GMT-0400,174.603,174.567,10700.0005,150
12.04.2018 11:10:33.860 GMT-0400,174.603,174.577,10300.0002,150
12.04.2018 11:10:34.262 GMT-0400,174.602,174.56799999999998,120,150
12.04.2018 11:10:34.352 GMT-0400,174.603,174.577,10599.9997,300
12.04.2018 11:10:34.684 GMT-0400,174.58200000000002,174.56799999999998,120,220
12.04.2018 11:10:35.142 GMT-0400,174.592,174.56799999999998,120,340
12.04.2018 11:10:35.352 GMT-0400,174.583,174.567,100,300
12.04.2018 11:10:35.403 GMT-0400,174.592,174.56799999999998,120,300
12.04.2018 11:10:36.439 GMT-0400,174.593,174.567,120,300
12.04.2018 11:10:38.232 GMT-0400,174.592,174.56799999999998,100,300
12.04.2018 11:10:38.373 GMT-0400,174.583,174.567,100,300
12.04.2018 11:10:38.605 GMT-0400,174.593,174.567,120,300
12.04.2018 11:10:39.502 GMT-0400,174.583,174.567,100,300
12.04.2018 11:10:39.552 GMT-0400,174.583,174.55700000000002,120,150
12.04.2018 11:10:39.603 GMT-0400,174.572,174.558,120,150
12.04.2018 11:10:39.653 GMT-0400,174.592,174.558,120,150
12.04.2018 11:10:40.340 GMT-0400,174.583,174.55700000000002,6,150
12.04.2018 11:10:40.693 GMT-0400,174.592,174.567,58,150
12.04.2018 11:10:41.107 GMT-0400,174.583,174.567,100,75
12.04.2018 11:10:41.616 GMT-0400,174.58200000000002,174.56799999999998,100,220
12.04.2018 11:10:42.131 GMT-0400,174.592,174.56799999999998,120,260
12.04.2018 11:10:42.182 GMT-0400,174.602,174.577,58,67
12.04.2018 11:10:42.294 GMT-0400,174.592,174.56799999999998,120,220
12.04.2018 11:10:43.187 GMT-0400,174.602,174.56799999999998,10400,220
12.04.2018 11:10:43.237 GMT-0400,174.602,174.577,58,150
12.04.2018 11:10:43.389 GMT-0400,174.602,174.56799999999998,10700.0005,220
12.04.2018 11:10:43.689 GMT-0400,174.602,174.577,58,75
12.04.2018 11:10:44.286 GMT-0400,174.603,174.577,120,75
12.04.2018 11:10:46.506 GMT-0400,174.593,174.577,120,150
12.04.2018 11:10:46.568 GMT-0400,174.602,174.578,120,150
12.04.2018 11:10:46.887 GMT-0400,174.593,174.577,100,220
12.04.2018 11:10:47.465 GMT-0400,174.592,174.578,100,220
12.04.2018 11:10:48.594 GMT-0400,174.593,174.577,100,220
12.04.2018 11:10:49.171 GMT-0400,174.602,174.588,10099.9996,79
12.04.2018 11:10:50.388 GMT-0400,174.603,174.58700000000002,110,75
12.04.2018 11:10:51.147 GMT-0400,174.602,174.588,110,220
12.04.2018 11:10:51.323 GMT-0400,174.613,174.597,120,140
12.04.2018 11:10:53.251 GMT-0400,174.61200000000002,174.59799999999998,120,750
12.04.2018 11:10:57.351 GMT-0400,174.613,174.597,120,1010
12.04.2018 11:10:58.192 GMT-0400,174.61200000000002,174.59799999999998,120,940
12.04.2018 11:10:59.054 GMT-0400,174.613,174.597,120,1010
12.04.2018 11:11:00.056 GMT-0400,174.61200000000002,174.59799999999998,120,1010
12.04.2018 11:11:00.215 GMT-0400,174.603,174.578,120,7499.9998
12.04.2018 11:11:00.313 GMT-0400,174.595,174.58700000000002,100,7499.9998
12.04.2018 11:11:00.364 GMT-0400,174.58200000000002,174.56799999999998,120,220
12.04.2018 11:11:01.094 GMT-0400,174.573,174.55700000000002,120,150
12.04.2018 11:11:01.628 GMT-0400,174.583,174.567,100,220
12.04.2018 11:11:03.101 GMT-0400,174.58200000000002,174.56799999999998,120,150
12.04.2018 11:11:04.069 GMT-0400,174.583,174.567,120,150
12.04.2018 11:11:05.057 GMT-0400,174.58200000000002,174.56799999999998,120,150
12.04.2018 11:11:05.683 GMT-0400,174.565,174.548,120,10099.9996
12.04.2018 11:11:06.018 GMT-0400,174.563,174.537,6,150
12.04.2018 11:11:06.603 GMT-0400,174.562,174.53799999999998,6,150
12.04.2018 11:11:07.166 GMT-0400,174.572,174.548,10599.9997,75
12.04.2018 11:11:07.216 GMT-0400,174.572,174.53799999999998,10499.9999,300
12.04.2018 11:11:08.103 GMT-0400,174.583,174.537,120,370
12.04.2018 11:11:08.154 GMT-0400,174.583,174.567,120,75
12.04.2018 11:11:08.269 GMT-0400,174.592,174.56799999999998,120,75
12.04.2018 11:11:08.938 GMT-0400,174.602,174.56799999999998,120,75
12.04.2018 11:11:09.100 GMT-0400,174.592,174.56799999999998,120,75
12.04.2018 11:11:09.498 GMT-0400,174.602,174.56799999999998,120,75
12.04.2018 11:11:10.008 GMT-0400,174.603,174.567,120,150
12.04.2018 11:11:10.656 GMT-0400,174.602,174.56799999999998,120,300
12.04.2018 11:11:11.945 GMT-0400,174.602,174.588,100,75
12.04.2018 11:11:12.476 GMT-0400,174.603,174.58700000000002,120,75
12.04.2018 11:11:13.364 GMT-0400,174.602,174.588,120,150
12.04.2018 11:11:13.458 GMT-0400,174.603,174.577,120,75
12.04.2018 11:11:13.509 GMT-0400,174.593,174.56799999999998,1,7499.9998
12.04.2018 11:11:14.369 GMT-0400,174.602,174.56799999999998,58,7499.9998
12.04.2018 11:11:14.419 GMT-0400,174.603,174.578,110,7499.9998
12.04.2018 11:11:14.878 GMT-0400,174.603,174.58700000000002,12,150
12.04.2018 11:11:14.997 GMT-0400,174.61200000000002,174.588,120,450
12.04.2018 11:11:15.347 GMT-0400,174.613,174.597,120,75
12.04.2018 11:11:16.642 GMT-0400,174.623,174.607,100,220
12.04.2018 11:11:16.693 GMT-0400,174.632,174.59799999999998,120,220
12.04.2018 11:11:17.284 GMT-0400,174.633,174.597,120,220
12.04.2018 11:11:17.704 GMT-0400,174.632,174.608,120,220
12.04.2018 11:11:18.602 GMT-0400,174.633,174.607,120,10300.0002
12.04.2018 11:11:20.440 GMT-0400,174.632,174.618,120,75
12.04.2018 11:11:21.599 GMT-0400,174.638,174.62599999999998,58,150
12.04.2018 11:11:21.650 GMT-0400,174.64200000000002,174.618,100,300
12.04.2018 11:11:22.279 GMT-0400,174.643,174.61700000000002,100,150
12.04.2018 11:11:22.380 GMT-0400,174.64200000000002,174.628,100,75
12.04.2018 11:11:25.339 GMT-0400,174.643,174.627,100,370
12.04.2018 11:11:26.107 GMT-0400,174.64200000000002,174.628,120,370
12.04.2018 11:11:26.398 GMT-0400,174.64200000000002,174.618,120,300
12.04.2018 11:11:26.449 GMT-0400,174.643,174.627,120,75
12.04.2018 11:11:26.499 GMT-0400,174.643,174.618,120,7499.9998
12.04.2018 11:11:27.408 GMT-0400,174.643,174.61700000000002,120,300
12.04.2018 11:11:29.030 GMT-0400,174.64200000000002,174.628,120,75
